date,market,department,sales,gross,labor
2025-03-10,m3,seafood,1108.77,333.08,128.38
2025-03-10,m3,deli,3110.3,1406.83,563.49
2025-03-10,m3,bakery,2190.36,1097.61,358.35
2025-03-10,m3,grocery,13462.72,2985.59,788.15
2025-03-10,m3,dairy,4163.73,974.32,203.15
2025-03-10,m3,frozen,2943.37,781.12,147.02
2025-03-10,m3,floral,670.74,323.54,96.62
2025-03-10,m3,hba,2219.53,862.98,158.81
2025-03-10,m4,produce,3026.81,1078.82,366.54
2025-03-10,m4,meat,2556.73,694.43,286.97
2025-03-10,m4,seafood,655.32,196.51,76.6
2025-03-10,m4,deli,1947.66,877.2,363.24
2025-03-10,m4,bakery,1311.23,670.06,205.59
2025-03-10,m4,grocery,8158.34,1801.43,482.01
2025-03-10,m4,dairy,2619.74,646.74,135.66
2025-03-10,m4,frozen,1781.84,475.88,92.47
2025-03-10,m4,floral,404.27,190.13,54.63
2025-03-10,m4,hba,1396.07,524.29,101.05
2025-03-10,m5,produce,4213.07,1486.77,507.13
2025-03-10,m5,meat,3374.49,960.66,379.0
2025-03-10,m5,seafood,855.19,256.59,101.15
2025-03-10,m5,deli,2649.36,1163.81,469.26
2025-03-10,m5,bakery,1835.81,921.81,285.61
2025-03-10,m5,grocery,10937.35,2444.68,671.25
2025-03-10,m5,dairy,3702.84,894.55,180.06
2025-03-10,m5,frozen,2531.8,703.32,128.14
2025-03-10,m5,floral,566.17,276.32,77.8
2025-03-10,m5,hba,1990.2,755.0,143.28
2025-03-10,m6,produce,4591.18,1572.69,543.61
2025-03-10,m6,meat,3795.68,1078.43,415.84
2025-03-10,m6,seafood,965.85,287.91,115.13
2025-03-10,m6,deli,2995.92,1340.41,559.49
2025-03-10,m6,bakery,1977.68,1006.96,328.45
2025-03-10,m6,grocery,12853.13,2746.16,783.79
2025-03-10,m6,dairy,3838.11,933.12,188.76
2025-03-10,m6,frozen,2642.23,705.78,135.19
2025-03-10,m6,floral,597.6,287.88,81.65
2025-03-10,m6,hba,2048.34,778.51,147.47
2025-03-11,m1,produce,3895.26,1342.33,460.91
2025-03-11,m1,meat,3294.96,934.84,361.57
2025-03-11,m1,seafood,970.45,283.2,117.94
2025-03-11,m1,deli,2596.52,1197.1,466.89
2025-03-11,m1,bakery,1699.51,855.2,269.2
2025-03-11,m1,grocery,10566.92,2344.2,622.66
2025-03-11,m1,dairy,3430.07,844.14,166.17
2025-03-11,m1,frozen,2250.83,616.83,110.96
2025-03-11,m1,floral,535.66,255.79,72.9
2025-03-11,m1,hba,1788.77,671.53,122.21
2025-03-11,m2,produce,3304.48,1138.89,398.85
2025-03-11,m2,meat,2880.17,794.87,317.6
2025-03-11,m2,seafood,771.33,224.76,94.58
2025-03-11,m2,deli,2072.77,948.75,379.41
2025-03-11,m2,bakery,1449.58,740.16,239.45
2025-03-11,m2,grocery,9304.06,2094.12,544.14
2025-03-11,m2,dairy,2944.77,705.08,145.27
2025-03-11,m2,frozen,2021.11,552.38,99.08
2025-03-11,m2,floral,454.09,211.73,61.64
2025-03-11,m2,hba,1561.47,589.67,109.18
2025-03-11,m3,produce,4452.13,1560.9,551.91
2025-03-11,m3,meat,3801.57,1033.54,416.07
2025-03-11,m3,seafood,1015.93,304.86,124.82
2025-03-11,m3,deli,3015.99,1356.55,546.13
2025-03-11,m3,bakery,2025.23,1026.86,325.73
2025-03-11,m3,grocery,13256.59,2965.55,797.42
2025-03-11,m3,dairy,4116.09,1008.39,199.02
2025-03-11,m3,frozen,2800.22,761.05,145.53
2025-03-11,m3,floral,614.62,299.74,85.57
2025-03-11,m3,hba,2084.04,789.62,150.32
2025-03-11,m4,produce,2906.09,1026.31,336.82
2025-03-11,m4,meat,2345.33,650.38,258.56
2025-03-11,m4,seafood,661.24,202.18,78.92
2025-03-11,m4,deli,1698.69,767.84,293.69
2025-03-11,m4,bakery,1256.33,610.03,196.59
2025-03-11,m4,grocery,7647.76,1658.16,448.69
2025-03-11,m4,dairy,2475.27,587.88,123.35
2025-03-11,m4,frozen,1662.44,456.13,83.62
2025-03-11,m4,floral,359.62,176.55,51.83
2025-03-11,m4,hba,1252.42,483.72,85.61
2025-03-11,m5,produce,3729.29,1268.15,451.16
2025-03-11,m5,meat,3244.7,923.75,358.06
2025-03-11,m5,seafood,920.47,273.28,108.83
2025-03-11,m5,deli,2355.87,1041.62,417.37
2025-03-11,m5,bakery,1638.33,807.92,271.28
2025-03-11,m5,grocery,10159.64,2215.72,591.89
2025-03-11,m5,dairy,3433.36,821.02,176.26
2025-03-11,m5,frozen,2191.74,589.78,111.73
2025-03-11,m5,floral,507.13,241.68,70.7
2025-03-11,m5,hba,1743.13,650.69,120.85
2025-03-11,m6,produce,4391.31,1499.41,513.26
2025-03-11,m6,meat,3610.02,1024.42,385.08
2025-03-11,m6,seafood,998.09,292.61,119.67
2025-03-11,m6,deli,2704.15,1235.1,479.62
2025-03-11,m6,bakery,1768.22,909.85,289.7
2025-03-11,m6,grocery,11393.89,2469.85,662.41
2025-03-11,m6,dairy,3633.5,846.26,186.08
2025-03-11,m6,frozen,2428.62,669.79,120.02
2025-03-11,m6,floral,571.78,280.0,79.63
2025-03-11,m6,hba,2013.94,756.14,146.61
2025-03-12,m1,produce,4274.8,1509.07,508.45
2025-03-12,m1,meat,3658.01,1051.98,395.13
2025-03-12,m1,seafood,1175.55,348.93,137.01
2025-03-12,m1,deli,2710.56,1224.48,473.38
2025-03-12,m1,bakery,1845.69,933.65,301.51
2025-03-12,m1,grocery,11399.49,2553.39,704.02
2025-03-12,m1,dairy,3825.66,911.09,189.98
2025-03-12,m1,frozen,2461.36,651.5,127.36
2025-03-12,m1,floral,666.81,324.72,95.67
2025-03-12,m1,hba,1944.1,755.56,131.83
2025-03-12,m2,produce,3663.13,1281.91,432.76
2025-03-12,m2,meat,3157.32,905.74,340.78
2025-03-12,m2,seafood,967.09,295.06,114.49
2025-03-12,m2,deli,2455.19,1073.96,455.09
2025-03-12,m2,bakery,1691.96,822.96,268.05
2025-03-12,m2,grocery,10234.11,2254.91,597.25
2025-03-12,m2,dairy,3045.06,748.23,147.29
2025-03-12,m2,frozen,2272.12,599.2,113.38
2025-03-12,m2,floral,567.77,278.35,79.72
2025-03-12,m2,hba,1644.43,628.75,116.37
2025-03-12,m3,produce,5032.45,1758.13,623.36
2025-03-12,m3,meat,4061.94,1148.01,442.01
2025-03-12,m3,seafood,1347.39,409.46,161.4
2025-03-12,m3,deli,3276.93,1505.76,575.52
2025-03-12,m3,bakery,2136.51,1044.53,353.94
2025-03-12,m3,grocery,13334.79,2860.11,774.15
2025-03-12,m3,dairy,4288.18,1053.06,207.64
2025-03-12,m3,frozen,2850.71,755.13,144.35
2025-03-12,m3,floral,720.18,355.52,102.18
2025-03-12,m3,hba,2313.83,883.33,166.94
2025-03-12,m4,produce,3203.24,1096.36,381.99
2025-03-12,m4,meat,2609.36,734.1,297.01
2025-03-12,m4,seafood,773.16,237.6,91.93
2025-03-12,m4,deli,1858.28,821.07,325.99
2025-03-12,m4,bakery,1290.27,627.1,211.31
2025-03-12,m4,grocery,8063.69,1755.12,486.61
2025-03-12,m4,dairy,2631.28,625.59,132.92
2025-03-12,m4,frozen,1840.61,499.27,91.68
2025-03-12,m4,floral,433.3,209.5,60.88
2025-03-12,m4,hba,1351.9,506.92,96.67
2025-03-12,m5,produce,4416.74,1530.77,546.65
2025-03-12,m5,meat,3399.81,969.48,373.6
2025-03-12,m5,seafood,1105.94,335.03,134.5
2025-03-12,m5,deli,2599.7,1171.2,451.59
2025-03-12,m5,bakery,1791.48,903.39,297.29
2025-03-12,m5,grocery,10903.19,2359.43,651.96
2025-03-12,m5,dairy,3437.72,827.55,169.08
2025-03-12,m5,frozen,2511.61,670.28,124.94
2025-03-12,m5,floral,634.62,297.0,91.46
2025-03-12,m5,hba,1908.53,720.78,138.31
2025-03-12,m6,produce,4916.63,1689.32,606.04
2025-03-12,m6,meat,3744.8,1018.14,419.62
2025-03-12,m6,seafood,1198.64,361.77,139.83
2025-03-12,m6,deli,3024.44,1363.04,557.48
2025-03-12,m6,bakery,1979.5,973.74,328.05
2025-03-12,m6,grocery,12557.46,2741.83,729.35
2025-03-12,m6,dairy,3821.13,924.46,192.86
2025-03-12,m6,frozen,2767.94,758.6,134.54
2025-03-12,m6,floral,698.61,337.54,100.61
2025-03-12,m6,hba,2061.71,805.03,149.5
2025-03-13,m1,produce,4766.6,1708.44,593.59
2025-03-13,m1,meat,4575.56,1278.7,488.66
2025-03-13,m1,seafood,1572.01,457.46,184.89
2025-03-13,m1,deli,3028.84,1347.57,563.64
2025-03-13,m1,bakery,2108.85,1083.48,325.52
2025-03-13,m1,grocery,11815.83,2543.92,727.24
2025-03-13,m1,dairy,3864.68,944.61,200.2
2025-03-13,m1,frozen,2689.94,738.76,136.07
2025-03-13,m1,floral,802.1,377.92,115.3
2025-03-13,m1,hba,1921.79,750.58,132.12
2025-03-13,m2,produce,4298.16,1470.37,525.67
2025-03-13,m2,meat,3908.16,1071.42,427.95
2025-03-13,m2,seafood,1302.17,396.76,150.14
2025-03-13,m2,deli,2462.26,1095.46,429.12
2025-03-13,m2,bakery,1795.26,896.07,290.93
2025-03-13,m2,grocery,9930.4,2135.52,607.4
2025-03-13,m2,dairy,3185.7,744.86,165.39
2025-03-13,m2,frozen,2443.23,653.39,119.93
2025-03-13,m2,floral,722.93,344.54,104.38
2025-03-13,m2,hba,1640.74,622.23,115.63
2025-03-13,m3,produce,5805.98,2055.43,713.13
2025-03-13,m3,meat,5193.4,1430.13,553.13
2025-03-13,m3,seafood,1818.11,548.81,219.9
2025-03-13,m3,deli,3416.24,1571.38,623.04
2025-03-13,m3,bakery,2478.8,1273.85,394.12
2025-03-13,m3,grocery,13900.38,3125.09,819.36
2025-03-13,m3,dairy,4426.83,1048.15,216.94
2025-03-13,m3,frozen,3177.68,853.84,163.16
2025-03-13,m3,floral,977.63,457.52,132.5
2025-03-13,m3,hba,2379.9,890.4,166.53
2025-03-13,m4,produce,3436.95,1214.89,399.37
2025-03-13,m4,meat,3168.12,898.17,350.18
2025-03-13,m4,seafood,1089.79,324.5,130.97
2025-03-13,m4,deli,2198.09,982.17,398.87
2025-03-13,m4,bakery,1472.87,749.41,244.22
2025-03-13,m4,grocery,8408.99,1807.52,515.2
2025-03-13,m4,dairy,2598.83,630.18,134.14
2025-03-13,m4,frozen,1917.62,514.46,97.76
2025-03-13,m4,floral,558.99,272.95,80.46
2025-03-13,m4,hba,1415.93,538.79,102.61
2025-03-13,m5,produce,4767.09,1681.31,584.76
2025-03-13,m5,meat,4252.82,1156.9,470.31
2025-03-13,m5,seafood,1362.64,419.73,158.27
2025-03-13,m5,deli,2981.82,1366.12,546.56
2025-03-13,m5,bakery,2050.22,1009.95,336.39
2025-03-13,m5,grocery,11149.91,2522.68,655.55
2025-03-13,m5,dairy,3557.49,830.63,177.28
2025-03-13,m5,frozen,2751.77,732.42,140.82
2025-03-13,m5,floral,748.0,364.87,105.12
2025-03-13,m5,hba,1873.65,707.77,129.57
2025-03-13,m6,produce,5270.06,1882.67,650.45
2025-03-13,m6,meat,4545.49,1281.63,509.6
2025-03-13,m6,seafood,1634.49,482.33,201.3
2025-03-13,m6,deli,3036.55,1384.65,552.68
2025-03-13,m6,bakery,2148.57,1074.1,335.14
2025-03-13,m6,grocery,12371.97,2683.4,754.63
2025-03-13,m6,dairy,3894.25,951.77,200.88
2025-03-13,m6,frozen,2972.96,824.82,146.54
2025-03-13,m6,floral,818.4,394.76,118.32
2025-03-13,m6,hba,2150.65,820.21,153.64
2025-03-14,m1,produce,6512.3,2265.35,793.71
2025-03-14,m1,meat,6404.32,1749.16,710.0
2025-03-14,m1,seafood,2404.29,717.16,283.05
2025-03-14,m1,deli,3787.17,1707.58,676.06
2025-03-14,m1,bakery,2716.38,1325.89,450.48
2025-03-14,m1,grocery,14189.7,3194.3,837.35
2025-03-14,m1,dairy,4374.75,1023.62,227.48
2025-03-14,m1,frozen,3378.68,887.11,169.58
2025-03-14,m1,floral,1060.1,501.94,148.35
2025-03-14,m1,hba,2394.17,936.16,164.18
2025-03-14,m2,produce,5363.18,1893.77,628.96
2025-03-14,m2,meat,5339.16,1471.97,564.79
2025-03-14,m2,seafood,1991.52,609.57,237.35
2025-03-14,m2,deli,3167.21,1431.06,566.1
2025-03-14,m2,bakery,2292.67,1151.9,370.56
2025-03-14,m2,grocery,12147.81,2749.35,743.26
2025-03-14,m2,dairy,3769.0,930.71,193.02
2025-03-14,m2,frozen,2820.18,755.52,145.52
2025-03-14,m2,floral,924.96,439.19,128.01
2025-03-14,m2,hba,2059.63,765.5,148.33
2025-03-14,m3,produce,7823.38,2696.6,941.68
2025-03-14,m3,meat,7311.92,2106.43,822.6
2025-03-14,m3,seafood,2666.49,798.78,315.2
2025-03-14,m3,deli,4394.19,1989.74,804.88
2025-03-14,m3,bakery,3062.78,1544.71,492.16
2025-03-14,m3,grocery,16587.9,3641.74,1001.19
2025-03-14,m3,dairy,4772.72,1153.62,238.58
2025-03-14,m3,frozen,3883.0,1076.92,189.05
2025-03-14,m3,floral,1206.22,581.03,162.89
2025-03-14,m3,hba,2623.9,1019.07,178.5
2025-03-14,m4,produce,4623.89,1576.16,564.58
2025-03-14,m4,meat,4654.57,1338.26,521.33
2025-03-14,m4,seafood,1656.52,496.68,202.03
2025-03-14,m4,deli,2709.89,1255.02,476.67
2025-03-14,m4,bakery,1815.87,910.03,294.6
2025-03-14,m4,grocery,9466.67,2091.4,585.08
2025-03-14,m4,dairy,3176.72,746.14,159.34
2025-03-14,m4,frozen,2421.88,646.63,116.32
2025-03-14,m4,floral,737.84,358.67,102.13
2025-03-14,m4,hba,1560.19,609.85,110.21
2025-03-14,m5,produce,6181.46,2193.42,755.58
2025-03-14,m5,meat,6115.58,1722.79,686.64
2025-03-14,m5,seafood,2130.53,626.93,258.72
2025-03-14,m5,deli,3520.01,1547.84,612.77
2025-03-14,m5,bakery,2586.73,1299.11,428.74
2025-03-14,m5,grocery,12922.0,2827.08,787.5
2025-03-14,m5,dairy,3977.89,945.72,192.46
2025-03-14,m5,frozen,3181.54,869.7,163.9
2025-03-14,m5,floral,990.47,466.43,137.57
2025-03-14,m5,hba,2140.94,837.26,151.46
2025-03-14,m6,produce,6702.68,2381.38,805.86
2025-03-14,m6,meat,6600.97,1860.04,754.11
2025-03-14,m6,seafood,2325.56,692.36,271.67
2025-03-14,m6,deli,4072.95,1836.03,704.08
2025-03-14,m6,bakery,2705.37,1314.35,446.89
2025-03-14,m6,grocery,14536.32,3266.94,903.98
2025-03-14,m6,dairy,4419.41,1068.35,215.35
2025-03-14,m6,frozen,3467.63,927.57,178.54
2025-03-14,m6,floral,1139.93,550.44,160.54
2025-03-14,m6,hba,2528.04,972.55,182.34
2025-03-15,m1,produce,8632.6,2957.75,1062.35
2025-03-15,m1,meat,8390.93,2284.44,925.78
2025-03-15,m1,seafood,3028.85,932.68,372.39
2025-03-15,m1,deli,4546.64,2020.39,808.51
2025-03-15,m1,bakery,3700.81,1852.46,611.09
2025-03-15,m1,grocery,16504.45,3653.53,1029.67
2025-03-15,m1,dairy,5432.11,1337.95,280.92
2025-03-15,m1,frozen,4268.14,1144.71,212.52
2025-03-15,m1,floral,1225.44,590.13,169.34
2025-03-15,m1,hba,2743.01,1026.05,196.89
2025-03-15,m2,produce,7345.94,2556.31,871.52
2025-03-15,m2,meat,7795.56,2237.91,878.84
2025-03-15,m2,seafood,2562.62,778.36,315.86
2025-03-15,m2,deli,3780.8,1703.38,689.45
2025-03-15,m2,bakery,3191.22,1598.23,513.66
2025-03-15,m2,grocery,14076.88,3077.25,847.75
2025-03-15,m2,dairy,4298.66,1020.56,214.04
2025-03-15,m2,frozen,3501.57,970.62,174.05
2025-03-15,m2,floral,1076.15,503.61,144.92
2025-03-15,m2,hba,2269.79,865.69,160.28
2025-03-15,m3,produce,10059.22,3624.72,1233.25
2025-03-15,m3,meat,10399.34,2946.57,1146.45
2025-03-15,m3,seafood,3177.96,978.95,375.47
2025-03-15,m3,deli,5375.62,2477.12,970.92
2025-03-15,m3,bakery,4458.39,2261.2,715.3
2025-03-15,m3,grocery,18124.97,3940.35,1060.38
2025-03-15,m3,dairy,6273.42,1465.19,321.84
2025-03-15,m3,frozen,5067.47,1387.8,253.86
2025-03-15,m3,floral,1418.33,675.52,201.73
2025-03-15,m3,hba,3328.71,1234.45,241.4
2025-03-15,m4,produce,6489.2,2300.17,752.1
2025-03-15,m4,meat,5980.44,1645.06,665.24
2025-03-15,m4,seafood,1929.13,593.4,226.05
2025-03-15,m4,deli,3305.18,1525.19,571.36
2025-03-15,m4,bakery,2606.61,1327.83,428.11
2025-03-15,m4,grocery,12115.6,2743.33,745.93
2025-03-15,m4,dairy,3602.42,882.1,173.56
2025-03-15,m4,frozen,2866.88,762.27,145.28
2025-03-15,m4,floral,926.1,442.47,130.39
2025-03-15,m4,hba,2017.04,772.28,137.86
2025-03-15,m5,produce,8795.18,3122.02,1036.22
2025-03-15,m5,meat,8523.38,2374.5,931.09
2025-03-15,m5,seafood,2690.33,826.52,331.02
2025-03-15,m5,deli,4397.03,1990.55,799.48
2025-03-15,m5,bakery,3593.87,1818.07,572.68
2025-03-15,m5,grocery,15938.49,3448.18,966.84
2025-03-15,m5,dairy,4761.97,1170.45,237.88
2025-03-15,m5,frozen,3907.59,1044.12,202.31
2025-03-15,m5,floral,1181.13,573.1,171.06
2025-03-15,m5,hba,2614.45,995.65,179.86
2025-03-15,m6,produce,9431.97,3223.64,1097.37
2025-03-15,m6,meat,9543.15,2733.65,1087.56
2025-03-15,m6,seafood,3057.66,917.19,355.97
2025-03-15,m6,deli,5106.73,2293.75,890.48
2025-03-15,m6,bakery,3905.21,1991.63,609.06
2025-03-15,m6,grocery,17788.83,3985.49,1045.28
2025-03-15,m6,dairy,5536.94,1323.93,268.93
2025-03-15,m6,frozen,4503.41,1182.44,232.98
2025-03-15,m6,floral,1373.74,647.09,187.87
2025-03-15,m6,hba,2866.21,1093.66,207.84
2025-03-16,m1,produce,7182.63,2581.86,891.0
2025-03-16,m1,meat,6143.01,1689.15,683.52
2025-03-16,m1,seafood,1833.42,538.58,216.35
2025-03-16,m1,deli,3545.37,1565.17,622.56
2025-03-16,m1,bakery,3353.84,1670.77,552.56
2025-03-16,m1,grocery,14042.18,3042.16,844.46
2025-03-16,m1,dairy,4660.26,1094.53,241.67
2025-03-16,m1,frozen,3247.57,886.56,161.21
2025-03-16,m1,floral,929.96,449.56,126.76
2025-03-16,m1,hba,2578.39,972.17,175.34
2025-03-16,m2,produce,5957.86,2051.93,708.15
2025-03-16,m2,meat,5334.25,1521.7,599.38
2025-03-16,m2,seafood,1515.61,447.17,183.74
2025-03-16,m2,deli,3171.12,1390.52,577.6
2025-03-16,m2,bakery,2921.71,1499.18,472.89
2025-03-16,m2,grocery,12201.63,2703.05,729.15
2025-03-16,m2,dairy,4036.54,979.4,203.65
2025-03-16,m2,frozen,2843.75,790.29,141.68
2025-03-16,m2,floral,820.81,385.79,115.25
2025-03-16,m2,hba,2071.33,770.31,146.58
2025-03-16,m3,produce,8119.86,2921.65,1013.29
2025-03-16,m3,meat,7445.88,2068.34,787.66
2025-03-16,m3,seafood,2196.71,644.94,262.76
2025-03-16,m3,deli,4353.02,1963.74,766.43
2025-03-16,m3,bakery,3759.79,1918.26,594.49
2025-03-16,m3,grocery,17620.86,3858.25,1050.29
2025-03-16,m3,dairy,5453.41,1304.41,270.24
2025-03-16,m3,frozen,3854.62,1029.88,191.17
2025-03-16,m3,floral,1089.6,513.78,149.09
2025-03-16,m3,hba,2754.3,1027.46,198.56
2025-03-16,m4,produce,5190.29,1829.56,642.78
2025-03-16,m4,meat,4386.58,1247.7,478.98
2025-03-16,m4,seafood,1316.18,388.07,153.41
2025-03-16,m4,deli,2493.44,1132.3,441.65
2025-03-16,m4,bakery,2388.1,1213.72,385.87
2025-03-16,m4,grocery,9810.53,2121.69,591.07
2025-03-16,m4,dairy,3132.39,746.55,156.84
2025-03-16,m4,frozen,2302.7,619.6,116.92
2025-03-16,m4,floral,641.35,310.93,88.16
2025-03-16,m4,hba,1772.55,676.13,120.66
2025-03-16,m5,produce,6865.46,2443.55,803.94
2025-03-16,m5,meat,5872.1,1641.09,664.95
2025-03-16,m5,seafood,1695.83,521.91,200.51
2025-03-16,m5,deli,3674.28,1664.57,673.82
2025-03-16,m5,bakery,3254.49,1644.45,532.67
2025-03-16,m5,grocery,13362.89,2853.17,825.01
2025-03-16,m5,dairy,4205.33,1030.63,207.13
2025-03-16,m5,frozen,3358.01,890.51,163.21
2025-03-16,m5,floral,855.18,418.88,118.41
2025-03-16,m5,hba,2443.94,933.35,175.57
2025-03-16,m6,produce,7644.25,2708.17,901.88
2025-03-16,m6,meat,6287.35,1767.0,713.79
2025-03-16,m6,seafood,1878.52,560.69,226.0
2025-03-16,m6,deli,3938.53,1736.0,711.9
2025-03-16,m6,bakery,3456.2,1778.21,561.4
2025-03-16,m6,grocery,16029.71,3627.28,974.39
2025-03-16,m6,dairy,4693.68,1122.76,239.48
2025-03-16,m6,frozen,3438.09,921.65,170.25
2025-03-16,m6,floral,941.05,438.7,133.73
2025-03-16,m6,hba,2677.5,1043.76,188.7
2025-03-17,m1,produce,4618.68,1662.15,574.04
2025-03-17,m1,meat,3679.32,1054.05,420.52
2025-03-17,m1,seafood,959.03,280.27,111.72
2025-03-17,m1,deli,2714.67,1213.8,474.94
2025-03-17,m1,bakery,1998.27,1016.58,324.04
2025-03-17,m1,grocery,12426.76,2704.48,758.22
2025-03-17,m1,dairy,3919.43,917.13,197.58
2025-03-17,m1,frozen,2615.21,685.6,134.85
2025-03-17,m1,floral,572.34,269.27,82.38
2025-03-17,m1,hba,1938.97,727.09,135.95
2025-03-17,m2,produce,3934.16,1376.1,487.43
2025-03-17,m2,meat,2967.5,817.88,321.38
2025-03-17,m2,seafood,780.84,233.31,90.26
2025-03-17,m2,deli,2413.4,1102.96,432.96
2025-03-17,m2,bakery,1550.8,777.78,240.8
2025-03-17,m2,grocery,10579.58,2344.85,646.69
2025-03-17,m2,dairy,3035.14,723.22,156.67
2025-03-17,m2,frozen,2132.43,559.73,108.09
2025-03-17,m2,floral,500.18,237.72,71.72
2025-03-17,m2,hba,1760.63,680.45,122.33
2025-03-17,m3,produce,5029.48,1807.1,614.12
2025-03-17,m3,meat,4225.17,1182.25,456.09
2025-03-17,m3,seafood,1105.74,340.06,128.28
2025-03-17,m3,deli,3238.5,1441.46,583.34
2025-03-17,m3,bakery,2105.42,1072.34,345.12
2025-03-17,m3,grocery,13123.47,2813.44,779.43
2025-03-17,m3,dairy,4164.51,1017.56,212.87
2025-03-17,m3,frozen,3026.29,793.06,145.42
2025-03-17,m3,floral,684.03,335.63,96.66
2025-03-17,m3,hba,2221.59,850.59,160.13
2025-03-17,m4,produce,3098.32,1108.71,380.31
2025-03-17,m4,meat,2457.6,672.52,274.75
2025-03-17,m4,seafood,626.92,190.85,72.71
2025-03-17,m4,deli,1859.86,859.6,321.49
2025-03-17,m4,bakery,1371.95,674.99,211.61
2025-03-17,m4,grocery,7965.22,1733.47,479.03
2025-03-17,m4,dairy,2619.48,617.26,136.09
2025-03-17,m4,frozen,1796.19,475.84,88.29
2025-03-17,m4,floral,411.08,201.64,55.53
2025-03-17,m4,hba,1356.29,500.12,92.48
2025-03-17,m5,produce,4093.82,1402.22,492.91
2025-03-17,m5,meat,3636.31,1030.38,406.49
2025-03-17,m5,seafood,839.97,247.26,99.36
2025-03-17,m5,deli,2761.01,1217.29,502.36
2025-03-17,m5,bakery,1825.88,918.5,292.3
2025-03-17,m5,grocery,11042.39,2418.62,679.74
2025-03-17,m5,dairy,3647.44,876.99,184.63
2025-03-17,m5,frozen,2525.17,671.64,128.83
2025-03-17,m5,floral,524.37,245.09,72.5
2025-03-17,m5,hba,1944.82,744.35,139.6
2025-03-17,m6,produce,4469.8,1589.25,545.65
2025-03-17,m6,meat,3650.38,1037.09,388.31
2025-03-17,m6,seafood,978.06,300.75,116.07
2025-03-17,m6,deli,2961.21,1346.79,514.51
2025-03-17,m6,bakery,1952.12,995.96,311.11
2025-03-17,m6,grocery,12774.47,2807.09,766.45
2025-03-17,m6,dairy,4042.4,959.32,210.19
2025-03-17,m6,frozen,2583.59,701.22,124.45
2025-03-17,m6,floral,597.03,285.97,83.33
2025-03-17,m6,hba,2189.56,849.33,159.06
2025-03-18,m1,produce,4024.95,1442.46,481.15
2025-03-18,m1,meat,3171.69,901.42,346.64
2025-03-18,m1,seafood,879.44,258.12,103.99
2025-03-18,m1,deli,2663.57,1208.11,475.58
2025-03-18,m1,bakery,1647.13,837.96,266.95
2025-03-18,m1,grocery,10605.96,2346.32,620.27
2025-03-18,m1,dairy,3322.27,792.14,161.46
2025-03-18,m1,frozen,2289.74,600.49,113.5
2025-03-18,m1,floral,509.18,251.08,71.57
2025-03-18,m1,hba,1796.42,682.09,128.0
2025-03-18,m2,produce,3410.64,1225.76,398.14
2025-03-18,m2,meat,2927.17,797.96,333.88
2025-03-18,m2,seafood,750.85,222.87,89.93
2025-03-18,m2,deli,2112.85,935.68,393.8
2025-03-18,m2,bakery,1516.27,754.33,233.15
2025-03-18,m2,grocery,9141.1,1969.85,554.19
2025-03-18,m2,dairy,2997.34,716.3,145.33
2025-03-18,m2,frozen,1905.15,507.66,96.97
2025-03-18,m2,floral,455.03,223.19,63.04
2025-03-18,m2,hba,1643.53,608.17,114.56
2025-03-18,m3,produce,4607.03,1584.35,545.16
2025-03-18,m3,meat,3682.0,1053.96,398.95
2025-03-18,m3,seafood,1105.99,341.21,135.76
2025-03-18,m3,deli,2936.14,1327.39,521.36
2025-03-18,m3,bakery,1930.12,943.47,304.42
2025-03-18,m3,grocery,12776.77,2890.35,749.98
2025-03-18,m3,dairy,4018.9,949.32,206.08
2025-03-18,m3,frozen,2673.69,720.59,128.54
2025-03-18,m3,floral,597.94,280.05,85.39
2025-03-18,m3,hba,2149.95,796.46,150.39
2025-03-18,m4,produce,2856.76,1023.32,355.38
2025-03-18,m4,meat,2248.72,627.73,252.85
2025-03-18,m4,seafood,665.17,196.87,77.54
2025-03-18,m4,deli,1839.26,805.77,324.35
2025-03-18,m4,bakery,1228.02,607.64,201.59
2025-03-18,m4,grocery,7661.93,1649.83,451.36
2025-03-18,m4,dairy,2380.17,587.87,120.01
2025-03-18,m4,frozen,1635.24,450.1,82.72
2025-03-18,m4,floral,380.21,183.57,51.61
2025-03-18,m4,hba,1322.86,509.79,90.34
2025-03-18,m5,produce,3952.35,1365.27,485.31
2025-03-18,m5,meat,3100.89,884.85,327.75
2025-03-18,m5,seafood,856.21,251.38,98.84
2025-03-18,m5,deli,2448.82,1119.32,425.93
2025-03-18,m5,bakery,1638.95,839.62,254.84
2025-03-18,m5,grocery,10547.64,2328.18,637.61
2025-03-18,m5,dairy,3374.44,790.81,165.67
2025-03-18,m5,frozen,2161.68,590.88,107.68
2025-03-18,m5,floral,476.78,223.75,69.18
2025-03-18,m5,hba,1688.38,655.74,118.68
2025-03-18,m6,produce,4185.99,1448.86,511.18
2025-03-18,m6,meat,3471.21,979.45,386.3
2025-03-18,m6,seafood,959.39,284.82,118.22
2025-03-18,m6,deli,2542.06,1129.03,459.97
2025-03-18,m6,bakery,1830.3,936.19,282.44
2025-03-18,m6,grocery,11763.13,2530.73,681.16
2025-03-18,m6,dairy,3478.58,817.41,174.25
2025-03-18,m6,frozen,2551.55,677.97,130.18
2025-03-18,m6,floral,571.11,271.47,79.4
2025-03-18,m6,hba,1987.67,754.97,139.64
2025-03-19,m1,produce,4454.58,1572.37,530.1
2025-03-19,m1,meat,3528.82,1007.21,397.93
